id,label,subPropertyOf,equivalentProperty,subproperties,domainIncludes,rangeIncludes,inverseOf,supersedes,supersededBy,isPartOf
https://schema.org/statType,statType,,,,https://schema.org/StatisticalVariable,"https://schema.org/Property, https://schema.org/Text, https://schema.org/URL",,,,https://pending.schema.org
https://schema.org/status,status,,,,"https://schema.org/MedicalCondition, https://schema.org/MedicalProcedure, https://schema.org/MedicalStudy","https://schema.org/EventStatusType, https://schema.org/MedicalStudyStatus, https://schema.org/Text",,,,
https://schema.org/steeringPosition,steeringPosition,,,,https://schema.org/Vehicle,https://schema.org/SteeringPositionValue,,,,
https://schema.org/step,step,,,https://schema.org/recipeInstructions,https://schema.org/HowTo,"https://schema.org/CreativeWork, https://schema.org/HowToSection, https://schema.org/HowToStep, https://schema.org/Text",,https://schema.org/steps,,
https://schema.org/stepValue,stepValue,,,,https://schema.org/PropertyValueSpecification,https://schema.org/Number,,,,
https://schema.org/steps,steps,,,,"https://schema.org/HowTo, https://schema.org/HowToSection","https://schema.org/CreativeWork, https://schema.org/ItemList, https://schema.org/Text",,,https://schema.org/step,
https://schema.org/storageRequirements,storageRequirements,,,,https://schema.org/SoftwareApplication,"https://schema.org/Text, https://schema.org/URL",,,,
https://schema.org/streetAddress,streetAddress,,,,https://schema.org/PostalAddress,https://schema.org/Text,,,,
https://schema.org/strengthUnit,strengthUnit,,,,https://schema.org/DrugStrength,https://schema.org/Text,,,,
https://schema.org/strengthValue,strengthValue,,,,https://schema.org/DrugStrength,https://schema.org/Number,,,,
https://schema.org/structuralClass,structuralClass,,,,https://schema.org/Joint,https://schema.org/Text,,,,
https://schema.org/study,study,,,,https://schema.org/MedicalEntity,https://schema.org/MedicalStudy,,,,
https://schema.org/studyDesign,studyDesign,,,,https://schema.org/MedicalObservationalStudy,https://schema.org/MedicalObservationalStudyDesign,,,,
https://schema.org/studyLocation,studyLocation,,,,https://schema.org/MedicalStudy,https://schema.org/AdministrativeArea,,,,
https://schema.org/studySubject,studySubject,,,,https://schema.org/MedicalStudy,https://schema.org/MedicalEntity,,,,
https://schema.org/subEvent,subEvent,,,,https://schema.org/Event,https://schema.org/Event,https://schema.org/superEvent,https://schema.org/subEvents,,
https://schema.org/subEvents,subEvents,,,,https://schema.org/Event,https://schema.org/Event,,,https://schema.org/subEvent,
https://schema.org/subOrganization,subOrganization,,,,https://schema.org/Organization,https://schema.org/Organization,https://schema.org/parentOrganization,,,
https://schema.org/subReservation,subReservation,,,,https://schema.org/ReservationPackage,https://schema.org/Reservation,,,,
https://schema.org/subStageSuffix,subStageSuffix,,,,https://schema.org/MedicalConditionStage,https://schema.org/Text,,,,
https://schema.org/subStructure,subStructure,,,,https://schema.org/AnatomicalStructure,https://schema.org/AnatomicalStructure,,,,
https://schema.org/subTest,subTest,,,,https://schema.org/MedicalTestPanel,https://schema.org/MedicalTest,,,,
https://schema.org/subTrip,subTrip,,,,https://schema.org/Trip,https://schema.org/Trip,https://schema.org/partOfTrip,,,https://pending.schema.org
https://schema.org/subjectOf,subjectOf,,,,https://schema.org/Thing,"https://schema.org/CreativeWork, https://schema.org/Event",https://schema.org/about,,,
https://schema.org/subtitleLanguage,subtitleLanguage,,,,"https://schema.org/BroadcastEvent, https://schema.org/Movie, https://schema.org/ScreeningEvent, https://schema.org/TVEpisode","https://schema.org/Language, https://schema.org/Text",,,,https://pending.schema.org
https://schema.org/successorOf,successorOf,,,,https://schema.org/ProductModel,https://schema.org/ProductModel,,,,
https://schema.org/sugarContent,sugarContent,,,,https://schema.org/NutritionInformation,https://schema.org/Mass,,,,
https://schema.org/suggestedAge,suggestedAge,,,,"https://schema.org/PeopleAudience, https://schema.org/SizeSpecification",https://schema.org/QuantitativeValue,,,,https://pending.schema.org
https://schema.org/suggestedAnswer,suggestedAnswer,,,https://schema.org/acceptedAnswer,https://schema.org/Question,"https://schema.org/Answer, https://schema.org/ItemList",,,,
https://schema.org/suggestedGender,suggestedGender,,,,"https://schema.org/PeopleAudience, https://schema.org/SizeSpecification","https://schema.org/GenderType, https://schema.org/Text",,,,
https://schema.org/suggestedMaxAge,suggestedMaxAge,,,,https://schema.org/PeopleAudience,https://schema.org/Number,,,,
https://schema.org/suggestedMeasurement,suggestedMeasurement,,,,"https://schema.org/PeopleAudience, https://schema.org/SizeSpecification",https://schema.org/QuantitativeValue,,,,https://pending.schema.org
https://schema.org/suggestedMinAge,suggestedMinAge,,,,https://schema.org/PeopleAudience,https://schema.org/Number,,,,
https://schema.org/suitableForDiet,suitableForDiet,,,,"https://schema.org/MenuItem, https://schema.org/Recipe",https://schema.org/RestrictedDiet,,,,
https://schema.org/superEvent,superEvent,,,,https://schema.org/Event,https://schema.org/Event,https://schema.org/subEvent,,,
https://schema.org/supersededBy,supersededBy,,,,"https://schema.org/Class, https://schema.org/Enumeration, https://schema.org/Property","https://schema.org/Class, https://schema.org/Enumeration, https://schema.org/Property",,,,https://meta.schema.org
https://schema.org/supply,supply,https://schema.org/instrument,,"https://schema.org/ingredients, https://schema.org/recipeIngredient","https://schema.org/HowTo, https://schema.org/HowToDirection","https://schema.org/HowToSupply, https://schema.org/Text",,,,
https://schema.org/supplyTo,supplyTo,,,,https://schema.org/Artery,https://schema.org/AnatomicalStructure,,,,
https://schema.org/supportingData,supportingData,,,,https://schema.org/SoftwareApplication,https://schema.org/DataFeed,,,,
https://schema.org/surface,surface,https://schema.org/material,,,https://schema.org/VisualArtwork,"https://schema.org/Text, https://schema.org/URL",,,https://schema.org/artworkSurface,
https://schema.org/syllabusSections,syllabusSections,,,,https://schema.org/Course,https://schema.org/Syllabus,,,,https://pending.schema.org
https://schema.org/target,target,,,,https://schema.org/Action,"https://schema.org/EntryPoint, https://schema.org/URL",,,,
https://schema.org/targetCollection,targetCollection,https://schema.org/object,,,https://schema.org/UpdateAction,https://schema.org/Thing,,https://schema.org/collection,,
https://schema.org/targetDescription,targetDescription,,,,https://schema.org/AlignmentObject,https://schema.org/Text,,,,
https://schema.org/targetName,targetName,,,,https://schema.org/AlignmentObject,https://schema.org/Text,,,,
https://schema.org/targetPlatform,targetPlatform,,,,https://schema.org/APIReference,https://schema.org/Text,,,,
https://schema.org/targetPopulation,targetPopulation,,,,"https://schema.org/DietarySupplement, https://schema.org/DoseSchedule",https://schema.org/Text,,,,
https://schema.org/targetProduct,targetProduct,,,,https://schema.org/SoftwareSourceCode,https://schema.org/SoftwareApplication,,,,
https://schema.org/targetUrl,targetUrl,,,,https://schema.org/AlignmentObject,https://schema.org/URL,,,,
https://schema.org/taxID,taxID,https://schema.org/identifier,,,"https://schema.org/Organization, https://schema.org/Person",https://schema.org/Text,,,,
https://schema.org/taxonRank,taxonRank,,,,https://schema.org/Taxon,"https://schema.org/PropertyValue, https://schema.org/Text, https://schema.org/URL",,,,https://pending.schema.org
https://schema.org/taxonomicRange,taxonomicRange,,,,https://schema.org/BioChemEntity,"https://schema.org/DefinedTerm, https://schema.org/Taxon, https://schema.org/Text, https://schema.org/URL",,,,https://pending.schema.org
https://schema.org/teaches,teaches,,,,"https://schema.org/CreativeWork, https://schema.org/EducationEvent, https://schema.org/LearningResource","https://schema.org/DefinedTerm, https://schema.org/Text",,,,https://pending.schema.org
https://schema.org/telephone,telephone,,,,"https://schema.org/ContactPoint, https://schema.org/Organization, https://schema.org/Person, https://schema.org/Place",https://schema.org/Text,,,,
https://schema.org/temporal,temporal,,,,https://schema.org/CreativeWork,"https://schema.org/DateTime, https://schema.org/Text",,,,
https://schema.org/temporalCoverage,temporalCoverage,,http://purl.org/dc/terms/temporal,,https://schema.org/CreativeWork,"https://schema.org/DateTime, https://schema.org/Text, https://schema.org/URL",,https://schema.org/datasetTimeInterval,,
https://schema.org/termCode,termCode,,,https://schema.org/codeValue,https://schema.org/DefinedTerm,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/termDuration,termDuration,,,,https://schema.org/EducationalOccupationalProgram,https://schema.org/Duration,,,,https://pending.schema.org
https://schema.org/termsOfService,termsOfService,,,,https://schema.org/Service,"https://schema.org/Text, https://schema.org/URL",,,,https://pending.schema.org
https://schema.org/termsPerYear,termsPerYear,,,,https://schema.org/EducationalOccupationalProgram,https://schema.org/Number,,,,https://pending.schema.org
https://schema.org/text,text,,,,https://schema.org/CreativeWork,https://schema.org/Text,,,,
https://schema.org/textValue,textValue,,,,https://schema.org/PronounceableText,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/thumbnail,thumbnail,,,,https://schema.org/CreativeWork,https://schema.org/ImageObject,,,,
https://schema.org/thumbnailUrl,thumbnailUrl,,,,https://schema.org/CreativeWork,https://schema.org/URL,,,,
https://schema.org/tickerSymbol,tickerSymbol,,,,https://schema.org/Corporation,https://schema.org/Text,,,,
https://schema.org/ticketNumber,ticketNumber,,,,https://schema.org/Ticket,https://schema.org/Text,,,,
https://schema.org/ticketToken,ticketToken,,,,https://schema.org/Ticket,"https://schema.org/Text, https://schema.org/URL",,,,
https://schema.org/ticketedSeat,ticketedSeat,,,,https://schema.org/Ticket,https://schema.org/Seat,,,,
https://schema.org/timeOfDay,timeOfDay,,,,https://schema.org/EducationalOccupationalProgram,https://schema.org/Text,,,,https://pending.schema.org
https://schema.org/timeRequired,timeRequired,,,,https://schema.org/CreativeWork,https://schema.org/Duration,,,,
https://schema.org/timeToComplete,timeToComplete,,,,https://schema.org/EducationalOccupationalProgram,https://schema.org/Duration,,,,https://pending.schema.org
https://schema.org/tissueSample,tissueSample,,,,https://schema.org/PathologyTest,https://schema.org/Text,,,,
https://schema.org/title,title,,,,https://schema.org/JobPosting,https://schema.org/Text,,,,
https://schema.org/titleEIDR,titleEIDR,https://schema.org/identifier,,,"https://schema.org/Movie, https://schema.org/TVEpisode, https://schema.org/TVSeason, https://schema.org/TVSeries","https://schema.org/Text, https://schema.org/URL",,,,https://pending.schema.org
https://schema.org/toLocation,toLocation,https://schema.org/location,,,"https://schema.org/ExerciseAction, https://schema.org/InsertAction, https://schema.org/MoveAction, https://schema.org/TransferAction",https://schema.org/Place,,,,
https://schema.org/toRecipient,toRecipient,https://schema.org/recipient,,,https://schema.org/Message,"https://schema.org/Audience, https://schema.org/ContactPoint, https://schema.org/Organization, https://schema.org/Person",,,,
https://schema.org/tocContinuation,tocContinuation,,,,https://schema.org/HyperTocEntry,https://schema.org/HyperTocEntry,,,,https://pending.schema.org
https://schema.org/tocEntry,tocEntry,https://schema.org/hasPart,,,https://schema.org/HyperToc,https://schema.org/HyperTocEntry,,,,https://pending.schema.org
https://schema.org/tongueWeight,tongueWeight,,,,https://schema.org/Vehicle,https://schema.org/QuantitativeValue,,,,https://auto.schema.org
https://schema.org/tool,tool,https://schema.org/instrument,,,"https://schema.org/HowTo, https://schema.org/HowToDirection","https://schema.org/HowToTool, https://schema.org/Text",,,,
https://schema.org/torque,torque,,,,https://schema.org/EngineSpecification,https://schema.org/QuantitativeValue,,,,https://auto.schema.org
https://schema.org/totalHistoricalEnrollment,totalHistoricalEnrollment,,,,https://schema.org/Course,https://schema.org/Integer,,,,https://pending.schema.org
https://schema.org/totalJobOpenings,totalJobOpenings,,,,https://schema.org/JobPosting,https://schema.org/Integer,,,,https://pending.schema.org
https://schema.org/totalPaymentDue,totalPaymentDue,,,,https://schema.org/Invoice,"https://schema.org/MonetaryAmount, https://schema.org/PriceSpecification",,,,
https://schema.org/totalPrice,totalPrice,,,,"https://schema.org/Reservation, https://schema.org/Ticket","https://schema.org/Number, https://schema.org/PriceSpecification, https://schema.org/Text",,,,
https://schema.org/totalTime,totalTime,,,,"https://schema.org/HowTo, https://schema.org/HowToDirection",https://schema.org/Duration,,,,
https://schema.org/tourBookingPage,tourBookingPage,,,,"https://schema.org/Accommodation, https://schema.org/ApartmentComplex, https://schema.org/Place",https://schema.org/URL,,,,https://pending.schema.org
https://schema.org/touristType,touristType,,,,"https://schema.org/TouristAttraction, https://schema.org/TouristDestination, https://schema.org/TouristTrip","https://schema.org/Audience, https://schema.org/Text",,,,
https://schema.org/track,track,,,,"https://schema.org/MusicGroup, https://schema.org/MusicPlaylist","https://schema.org/ItemList, https://schema.org/MusicRecording",,https://schema.org/tracks,,
https://schema.org/trackingNumber,trackingNumber,,,,https://schema.org/ParcelDelivery,https://schema.org/Text,,,,
